2018-11-19 09:57:35,990 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /127.0.0.1:49673
2018-11-19 09:57:35,991 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x10000071cf60001 with negotiated timeout 6000 for client /127.0.0.1:49673
2018-11-19 09:57:36,322 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /0:0:0:0:0:0:0:1:49674
2018-11-19 09:57:36,333 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:49674
2018-11-19 09:57:36,335 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x10000071cf60002 with negotiated timeout 6000 for client /0:0:0:0:0:0:0:1:49674
2018-11-19 09:57:36,430 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x10000071cf60001 type:setData cxid:0xe zxid:0x11 txntype:-1 reqpath:n/a Error Path:/controller_epoch Error:KeeperErrorCode = NoNode for /controller_epoch
2018-11-19 09:57:36,511 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x10000071cf60001 type:delete cxid:0x1b zxid:0x13 txntype:-1 reqpath:n/a Error Path:/admin/preferred_replica_election Error:KeeperErrorCode = NoNode for /admin/preferred_replica_election
2018-11-19 09:58:15,081 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:49695
2018-11-19 09:58:15,092 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /127.0.0.1:49695
2018-11-19 09:58:15,093 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x10000071cf60003 with negotiated timeout 6000 for client /127.0.0.1:49695
2018-11-19 09:58:15,365 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x10000071cf60002 type:setData cxid:0x11 zxid:0x18 txntype:-1 reqpath:n/a Error Path:/config/topics/__consumer_offsets Error:KeeperErrorCode = NoNode for /config/topics/__consumer_offsets
